transaction_id,source_system,supplier_id,supplier_name,category,department,amount,currency,contract_id,contract_status,requisition_id,transaction_date,normalised_supplier,is_credit_note
TXN004645,CORPORATE_CARD,SUP0008,Orion Office Supplies,Office Supplies,Marketing,3027.95,INR,CTR0003,ON_CONTRACT,REQ00665,2025-04-20,orion office supplies,False
TXN004648,CORPORATE_CARD,SUP0002,Zenith Computing,It Hardware,Marketing,11873.06,INR,,NO_CONTRACT,,2025-07-16,zenith computing,False
TXN004654,CORPORATE_CARD,SUP0023,FleetBridge Cargo,Logistics & Freight,Marketing,34267.84,INR,,OFF_CONTRACT,REQ00734,2025-09-16,fleetbridge cargo,False
TXN004658,CORPORATE_CARD,SUP0016,Prime Facility Care,Facilities Maintenance,Facilities,16409.66,INR,CTR0006,ON_CONTRACT,REQ00347,2026-01-28,prime facility care,False
TXN004660,CORPORATE_CARD,SUP0017,GreenEdge Services,Facilities Maintenance,Finance,15224.17,INR,,OFF_CONTRACT,REQ00726,2025-08-29,greenedge services,False
TXN004668,CORPORATE_CARD,SUP0023,FleetBridge Cargo,Logistics & Freight,Finance,12660.68,INR,,OFF_CONTRACT,,2026-02-02,fleetbridge cargo,False
TXN004673,CORPORATE_CARD,SUP0009,Paperline Traders,Office Supplies,Human Resources,5029.43,INR,,OFF_CONTRACT,,2025-05-28,paperline traders,False
TXN004682,CORPORATE_CARD,SUP0013,Adept Partners,Professional Services,Finance,14834.5,INR,,OFF_CONTRACT,,2025-04-13,adept partners,False
TXN004687,CORPORATE_CARD,SUP0011,Sterling Advisory,Professional Services,Facilities,21162.71,INR,CTR0004,ON_CONTRACT,,2026-02-09,sterling advisory,False
TXN004696,CORPORATE_CARD,SUP0013,Adept Partners,Professional Services,Finance,56305.17,INR,,OFF_CONTRACT,REQ00448,2025-10-24,adept partners,False
TXN004706,CORPORATE_CARD,SUP0021,Pulse Marketing Co,Marketing Services,R&D,30633.46,INR,,OFF_CONTRACT,,2025-04-02,pulse marketing,False
TXN004711,CORPORATE_CARD,SUP0009,Paperline Traders,Office Supplies,Finance,3251.04,INR,,OFF_CONTRACT,REQ00256,2025-09-14,paperline traders,False
TXN004744,CORPORATE_CARD,SUP0014,Skyroute Travel,Travel,Human Resources,14852.13,INR,CTR0005,ON_CONTRACT,REQ00790,2025-08-13,skyroute travel,False
TXN004747,CORPORATE_CARD,SUP0008,Orion Office Supplies,Office Supplies,Logistics,2492.72,INR,CTR0003,ON_CONTRACT,REQ00658,2026-01-02,orion office supplies,False
TXN004750,CORPORATE_CARD,SUP0011,Sterling Advisory,Professional Services,Finance,92640.48,INR,CTR0004,ON_CONTRACT,,2026-01-27,sterling advisory,False
TXN004756,CORPORATE_CARD,SUP0017,GreenEdge Services,Facilities Maintenance,R&D,22701.16,INR,,OFF_CONTRACT,REQ00132,2026-02-18,greenedge services,False
TXN004758,CORPORATE_CARD,SUP0006,Vertex Licensing,It Software & Licences,Facilities,41751.61,INR,,NO_CONTRACT,,2026-01-18,vertex licensing,False
TXN004759,CORPORATE_CARD,SUP0001,Nexa Technologies Pvt Ltd,It Hardware,Marketing,15878.14,INR,CTR0001,ON_CONTRACT,REQ00416,2026-03-08,nexa technologies,False
TXN004761,CORPORATE_CARD,SUP0001,Nexa Technologies Pvt Ltd,It Hardware,Marketing,28895.73,INR,CTR0001,ON_CONTRACT,,2025-05-22,nexa technologies,False
TXN004772,CORPORATE_CARD,SUP0020,BrightArc Media,Marketing Services,Logistics,14297.52,INR,,OFF_CONTRACT,REQ00092,2026-01-17,brightarc media,False
TXN004775,CORPORATE_CARD,SUP0010,Kanban Stationers,Office Supplies,Finance,3755.87,INR,,OFF_CONTRACT,,2025-07-01,kanban stationers,False
TXN004785,CORPORATE_CARD,SUP0022,Transcore Logistics,Logistics & Freight,Operations,14210.99,INR,CTR0008,ON_CONTRACT,REQ00719,2025-10-09,transcore logistics,False
TXN004789,CORPORATE_CARD,SUP0013,Adept Partners,Professional Services,It,33264.69,INR,,OFF_CONTRACT,,2025-05-05,adept partners,False
TXN004809,CORPORATE_CARD,SUP0005,Cloudspan Software,It Software & Licences,Finance,12878.56,INR,CTR0002,ON_CONTRACT,REQ00823,2025-09-03,cloudspan software,False
TXN004816,CORPORATE_CARD,SUP0019,Lumen Creative,Marketing Services,Marketing,47242.01,INR,CTR0007,ON_CONTRACT,REQ00819,2026-02-02,lumen creative,False
TXN004822,CORPORATE_CARD,SUP0010,Kanban Stationers,Office Supplies,R&D,3202.87,INR,,OFF_CONTRACT,REQ00084,2026-02-17,kanban stationers,False
TXN004830,CORPORATE_CARD,SUP0005,Cloudspan Software,It Software & Licences,Logistics,26541.29,INR,CTR0002,ON_CONTRACT,,2025-06-14,cloudspan software,False
TXN004833,CORPORATE_CARD,SUP0021,Pulse Marketing Co,Marketing Services,Marketing,35792.24,INR,,OFF_CONTRACT,REQ00674,2025-05-23,pulse marketing,False
TXN004837,CORPORATE_CARD,SUP0012,Cobalt Consulting,Professional Services,R&D,31023.67,INR,,OFF_CONTRACT,,2026-01-29,cobalt consulting,False
TXN004838,CORPORATE_CARD,SUP0028,ORION OFFICE SUPPLIES,Office Supplies,It,2827.35,INR,,OFF_CONTRACT,REQ00835,2025-11-27,orion office supplies,False
TXN004845,CORPORATE_CARD,SUP0018,Urban Upkeep,Facilities Maintenance,Logistics,8861.57,INR,,OFF_CONTRACT,REQ00110,2026-03-11,urban upkeep,False
TXN004863,CORPORATE_CARD,SUP0023,FleetBridge Cargo,Logistics & Freight,R&D,4291.32,INR,,OFF_CONTRACT,REQ00892,2025-04-24,fleetbridge cargo,False
TXN004866,CORPORATE_CARD,SUP0014,Skyroute Travel,Travel,Marketing,22723.56,INR,CTR0005,ON_CONTRACT,,2026-01-31,skyroute travel,False
TXN004868,CORPORATE_CARD,SUP0019,Lumen Creative,Marketing Services,Logistics,15917.5,INR,CTR0007,ON_CONTRACT,,2025-11-19,lumen creative,False
TXN004869,CORPORATE_CARD,SUP0022,Transcore Logistics,Logistics & Freight,Operations,788702.02,INR,CTR0008,ON_CONTRACT,REQ00476,2026-03-03,transcore logistics,False
TXN004873,CORPORATE_CARD,SUP0019,Lumen Creative,Marketing Services,Operations,18401.78,INR,CTR0007,ON_CONTRACT,REQ00552,2026-01-10,lumen creative,False
TXN004875,CORPORATE_CARD,SUP0001,Nexa Technologies Pvt Ltd,It Hardware,Finance,13016.05,INR,CTR0001,ON_CONTRACT,REQ00635,2025-07-08,nexa technologies,False
TXN004876,CORPORATE_CARD,SUP0007,Meridian Softworks,It Software & Licences,Marketing,18274.6,INR,,NO_CONTRACT,REQ00286,2025-09-04,meridian softworks,False
TXN004883,CORPORATE_CARD,SUP0020,BrightArc Media,Marketing Services,Marketing,39771.64,INR,,OFF_CONTRACT,,2025-05-25,brightarc media,False
TXN004895,CORPORATE_CARD,SUP0006,Vertex Licensing,It Software & Licences,Marketing,22996.99,INR,,NO_CONTRACT,REQ00862,2026-01-19,vertex licensing,False
TXN004911,CORPORATE_CARD,SUP0027,Orion Office Supplies Ltd,Office Supplies,It,3753.8,INR,,OFF_CONTRACT,REQ00197,2025-06-08,orion office supplies,False
TXN004925,CORPORATE_CARD,SUP0012,Cobalt Consulting,Professional Services,R&D,11387.32,INR,,OFF_CONTRACT,,2025-10-02,cobalt consulting,False
TXN004928,CORPORATE_CARD,SUP0015,Voyager Corporate Travel,Travel,Marketing,8051.66,INR,,OFF_CONTRACT,REQ00587,2025-10-01,voyager corporate travel,False
TXN004930,CORPORATE_CARD,SUP0014,Skyroute Travel,Travel,Finance,20913.55,INR,CTR0005,ON_CONTRACT,,2025-09-29,skyroute travel,False
TXN004935,CORPORATE_CARD,SUP0020,BrightArc Media,Marketing Services,It,33611.51,INR,,OFF_CONTRACT,REQ00399,2025-09-20,brightarc media,False
TXN004938,CORPORATE_CARD,SUP0004,Arcadia IT Traders,It Hardware,Marketing,40040.44,INR,,NO_CONTRACT,,2025-12-26,arcadia it traders,False
TXN004959,CORPORATE_CARD,SUP0022,Transcore Logistics,Logistics & Freight,Finance,6907.37,INR,CTR0008,ON_CONTRACT,,2025-05-20,transcore logistics,False
TXN004961,CORPORATE_CARD,SUP0021,Pulse Marketing Co,Marketing Services,Finance,18159.43,INR,,OFF_CONTRACT,REQ00128,2025-08-26,pulse marketing,False
TXN004966,CORPORATE_CARD,SUP0019,Lumen Creative,Marketing Services,Finance,20573.41,INR,CTR0007,ON_CONTRACT,REQ00458,2025-08-17,lumen creative,False
TXN004968,CORPORATE_CARD,SUP0015,Voyager Corporate Travel,Travel,Finance,400423.74,INR,,OFF_CONTRACT,REQ00485,2025-04-27,voyager corporate travel,False
TXN004973,CORPORATE_CARD,SUP0009,Paperline Traders,Office Supplies,Operations,6116.99,INR,,OFF_CONTRACT,,2025-12-11,paperline traders,False
TXN004989,CORPORATE_CARD,SUP0006,Vertex Licensing,It Software & Licences,R&D,571383.59,INR,,NO_CONTRACT,REQ00265,2026-03-18,vertex licensing,False
TXN004992,CORPORATE_CARD,SUP0011,Sterling Advisory,Professional Services,Human Resources,24390.75,INR,CTR0004,ON_CONTRACT,,2025-09-27,sterling advisory,False
TXN004996,CORPORATE_CARD,SUP0014,Skyroute Travel,Travel,Logistics,24269.16,INR,CTR0005,ON_CONTRACT,,2025-10-22,skyroute travel,False
TXN005003,CORPORATE_CARD,SUP0022,Transcore Logistics,Logistics & Freight,It,23181.4,INR,CTR0008,ON_CONTRACT,REQ00820,2025-12-02,transcore logistics,False
TXN005013,CORPORATE_CARD,SUP0013,Adept Partners,Professional Services,R&D,49164.1,INR,,OFF_CONTRACT,,2025-05-05,adept partners,False
TXN005015,CORPORATE_CARD,SUP0001,Nexa Technologies Pvt Ltd,It Hardware,R&D,20795.34,INR,CTR0001,ON_CONTRACT,REQ00882,2025-11-04,nexa technologies,False
TXN005026,CORPORATE_CARD,SUP0010,Kanban Stationers,Office Supplies,It,2507.51,INR,,OFF_CONTRACT,,2025-09-08,kanban stationers,False
TXN005032,CORPORATE_CARD,SUP0022,Transcore Logistics,Logistics & Freight,Operations,11360.8,INR,CTR0008,ON_CONTRACT,,2025-06-06,transcore logistics,False
TXN005033,CORPORATE_CARD,SUP0023,FleetBridge Cargo,Logistics & Freight,Logistics,17468.94,INR,,OFF_CONTRACT,REQ00449,2025-06-05,fleetbridge cargo,False
TXN005038,CORPORATE_CARD,SUP0013,Adept Partners,Professional Services,Finance,78171.19,INR,,OFF_CONTRACT,REQ00295,2025-11-15,adept partners,False
TXN005039,CORPORATE_CARD,SUP0023,FleetBridge Cargo,Logistics & Freight,It,28933.47,INR,,OFF_CONTRACT,REQ00115,2026-03-19,fleetbridge cargo,False
TXN005042,CORPORATE_CARD,SUP0007,Meridian Softworks,It Software & Licences,Finance,34315.82,INR,,NO_CONTRACT,,2025-04-24,meridian softworks,False
TXN005048,CORPORATE_CARD,SUP0023,FleetBridge Cargo,Logistics & Freight,Operations,10165.81,INR,,OFF_CONTRACT,REQ00769,2025-10-08,fleetbridge cargo,False
TXN005052,CORPORATE_CARD,SUP0022,Transcore Logistics,Logistics & Freight,Operations,34620.18,INR,CTR0008,ON_CONTRACT,REQ00823,2025-11-02,transcore logistics,False
TXN005053,CORPORATE_CARD,SUP0013,Adept Partners,Professional Services,Human Resources,31290.29,INR,,OFF_CONTRACT,,2025-05-04,adept partners,False
TXN005056,CORPORATE_CARD,SUP0018,Urban Upkeep,Facilities Maintenance,Finance,22161.36,INR,,OFF_CONTRACT,,2026-01-15,urban upkeep,False
TXN005059,CORPORATE_CARD,SUP0014,Skyroute Travel,Travel,Marketing,9489.48,INR,CTR0005,ON_CONTRACT,,2025-06-05,skyroute travel,False
TXN005064,CORPORATE_CARD,SUP0008,Orion Office Supplies,Office Supplies,Marketing,2004.58,INR,CTR0003,ON_CONTRACT,REQ00688,2025-07-07,orion office supplies,False
TXN005065,CORPORATE_CARD,SUP0008,Orion Office Supplies,Office Supplies,Human Resources,3030.4,INR,CTR0003,ON_CONTRACT,,2025-06-08,orion office supplies,False
TXN005070,CORPORATE_CARD,SUP0021,Pulse Marketing Co,Marketing Services,Marketing,6927.33,INR,,OFF_CONTRACT,,2025-09-30,pulse marketing,False
TXN005074,CORPORATE_CARD,SUP0021,Pulse Marketing Co,Marketing Services,Human Resources,6381.51,INR,,OFF_CONTRACT,REQ00198,2026-03-11,pulse marketing,False
TXN005082,CORPORATE_CARD,SUP0006,Vertex Licensing,It Software & Licences,Marketing,6023.1,INR,,NO_CONTRACT,,2025-07-14,vertex licensing,False
TXN005083,CORPORATE_CARD,SUP0022,Transcore Logistics,Logistics & Freight,Facilities,27140.98,INR,CTR0008,ON_CONTRACT,,2025-06-20,transcore logistics,False
TXN005085,CORPORATE_CARD,SUP0010,Kanban Stationers,Office Supplies,Operations,1440.35,INR,,OFF_CONTRACT,REQ00200,2025-08-03,kanban stationers,False
TXN005086,CORPORATE_CARD,SUP0020,BrightArc Media,Marketing Services,Marketing,32073.19,INR,,OFF_CONTRACT,REQ00497,2025-04-24,brightarc media,False
TXN005088,CORPORATE_CARD,SUP0008,Orion Office Supplies,Office Supplies,Facilities,1435.9,INR,CTR0003,ON_CONTRACT,,2025-11-20,orion office supplies,False
TXN005090,CORPORATE_CARD,SUP0007,Meridian Softworks,It Software & Licences,R&D,10333.91,INR,,NO_CONTRACT,,2025-07-18,meridian softworks,False
TXN005096,CORPORATE_CARD,SUP0012,Cobalt Consulting,Professional Services,Marketing,45189.85,INR,,OFF_CONTRACT,REQ00683,2026-03-15,cobalt consulting,False
TXN005098,CORPORATE_CARD,SUP0011,Sterling Advisory,Professional Services,R&D,24260.62,INR,CTR0004,ON_CONTRACT,REQ00152,2026-03-02,sterling advisory,False
TXN005105,CORPORATE_CARD,SUP0015,Voyager Corporate Travel,Travel,Human Resources,14542.69,INR,,OFF_CONTRACT,,2025-04-07,voyager corporate travel,False
TXN005106,CORPORATE_CARD,SUP0018,Urban Upkeep,Facilities Maintenance,It,3841.97,INR,,OFF_CONTRACT,REQ00815,2025-09-11,urban upkeep,False
TXN005109,CORPORATE_CARD,SUP0024,Nexa Technologies,It Hardware,Logistics,31377.23,INR,,NO_CONTRACT,REQ00676,2025-08-29,nexa technologies,False
TXN005114,CORPORATE_CARD,SUP0004,Arcadia IT Traders,It Hardware,It,21630.31,INR,,NO_CONTRACT,REQ00066,2025-05-04,arcadia it traders,False
TXN005138,CORPORATE_CARD,SUP0011,Sterling Advisory,Professional Services,R&D,14355.86,INR,CTR0004,ON_CONTRACT,REQ00176,2025-12-27,sterling advisory,False
TXN005144,CORPORATE_CARD,SUP0015,Voyager Corporate Travel,Travel,Finance,17007.13,INR,,OFF_CONTRACT,REQ00640,2025-05-27,voyager corporate travel,False
TXN005151,CORPORATE_CARD,SUP0009,Paperline Traders,Office Supplies,Marketing,4098.86,INR,,OFF_CONTRACT,REQ00308,2025-08-01,paperline traders,False
TXN005152,CORPORATE_CARD,SUP0022,Transcore Logistics,Logistics & Freight,Human Resources,12751.43,INR,CTR0008,ON_CONTRACT,REQ00049,2026-02-20,transcore logistics,False
TXN005161,CORPORATE_CARD,SUP0020,BrightArc Media,Marketing Services,Finance,35633.37,INR,,OFF_CONTRACT,REQ00474,2026-02-11,brightarc media,False
TXN005162,CORPORATE_CARD,SUP0021,Pulse Marketing Co,Marketing Services,Human Resources,8745.41,INR,,OFF_CONTRACT,REQ00064,2026-02-26,pulse marketing,False
TXN005167,CORPORATE_CARD,SUP0023,FleetBridge Cargo,Logistics & Freight,Finance,5904.22,INR,,OFF_CONTRACT,REQ00589,2025-11-27,fleetbridge cargo,False
TXN005171,CORPORATE_CARD,SUP0017,GreenEdge Services,Facilities Maintenance,R&D,14651.71,INR,,OFF_CONTRACT,,2025-10-14,greenedge services,False
TXN005175,CORPORATE_CARD,SUP0020,BrightArc Media,Marketing Services,Human Resources,34982.36,INR,,OFF_CONTRACT,REQ00301,2025-05-02,brightarc media,False
TXN005176,CORPORATE_CARD,SUP0018,Urban Upkeep,Facilities Maintenance,Finance,14543.04,INR,,OFF_CONTRACT,REQ00284,2026-02-23,urban upkeep,False
TXN005191,CORPORATE_CARD,SUP0012,Cobalt Consulting,Professional Services,Logistics,17815.64,INR,,OFF_CONTRACT,REQ00825,2025-10-14,cobalt consulting,False
TXN005194,CORPORATE_CARD,SUP0001,Nexa Technologies Pvt Ltd,It Hardware,Facilities,57333.9,INR,CTR0001,ON_CONTRACT,REQ00567,2026-01-02,nexa technologies,False
TXN000003,ERP_EXPORT,SUP0005,Cloudspan Software,It Software & Licences,Operations,91859.36,INR,CTR0002,ON_CONTRACT,REQ00389,2025-08-17,cloudspan software,False
TXN000005,ERP_EXPORT,SUP0019,Lumen Creative,Marketing Services,Finance,41842.61,INR,CTR0007,ON_CONTRACT,REQ00512,2025-10-20,lumen creative,False
TXN000006,ERP_EXPORT,SUP0022,Transcore Logistics,Logistics & Freight,Human Resources,24947.55,INR,CTR0008,ON_CONTRACT,,2025-11-06,transcore logistics,False
TXN000008,ERP_EXPORT,SUP0005,Cloudspan Software,It Software & Licences,R&D,105948.5,INR,CTR0002,ON_CONTRACT,,2025-10-15,cloudspan software,False
TXN000009,ERP_EXPORT,SUP0019,Lumen Creative,Marketing Services,Human Resources,104156.1,INR,CTR0007,ON_CONTRACT,,2025-04-06,lumen creative,False
TXN000010,ERP_EXPORT,SUP0005,Cloudspan Software,It Software & Licences,Human Resources,89347.62,INR,CTR0002,ON_CONTRACT,,2025-09-22,cloudspan software,False
TXN000011,ERP_EXPORT,SUP0005,Cloudspan Software,It Software & Licences,It,17161.37,INR,CTR0002,ON_CONTRACT,,2025-08-13,cloudspan software,False
TXN000012,ERP_EXPORT,SUP0008,Orion Office Supplies,Office Supplies,Human Resources,24307.93,INR,CTR0003,ON_CONTRACT,,2025-12-16,orion office supplies,False
TXN000014,ERP_EXPORT,SUP0001,Nexa Technologies Pvt Ltd,It Hardware,Human Resources,57912.56,INR,CTR0001,ON_CONTRACT,REQ00247,2026-01-16,nexa technologies,False
TXN000015,ERP_EXPORT,SUP0005,Cloudspan Software,It Software & Licences,Facilities,34091.62,INR,CTR0002,ON_CONTRACT,,2025-12-29,cloudspan software,False
TXN000016,ERP_EXPORT,SUP0008,Orion Office Supplies,Office Supplies,Marketing,6218.3,INR,CTR0003,ON_CONTRACT,REQ00894,2026-02-05,orion office supplies,False
TXN000018,ERP_EXPORT,SUP0016,Prime Facility Care,Facilities Maintenance,Facilities,41485.39,INR,CTR0006,ON_CONTRACT,REQ00066,2025-09-21,prime facility care,False
TXN000019,ERP_EXPORT,SUP0001,Nexa Technologies Pvt Ltd,It Hardware,Operations,91951.48,INR,CTR0001,ON_CONTRACT,REQ00725,2026-02-18,nexa technologies,False
TXN000021,ERP_EXPORT,SUP0022,Transcore Logistics,Logistics & Freight,Logistics,62783.79,INR,CTR0008,ON_CONTRACT,REQ00485,2025-10-26,transcore logistics,False
TXN000023,ERP_EXPORT,SUP0005,Cloudspan Software,It Software & Licences,Logistics,45675.19,INR,CTR0002,ON_CONTRACT,REQ00188,2025-08-21,cloudspan software,False
TXN000026,ERP_EXPORT,SUP0008,Orion Office Supplies,Office Supplies,R&D,20059.05,INR,CTR0003,ON_CONTRACT,,2025-06-24,orion office supplies,False
TXN000027,ERP_EXPORT,SUP0019,Lumen Creative,Marketing Services,Logistics,47954.33,INR,CTR0007,ON_CONTRACT,REQ00714,2026-01-10,lumen creative,False
TXN000028,ERP_EXPORT,SUP0022,Transcore Logistics,Logistics & Freight,It,54681.46,INR,CTR0008,ON_CONTRACT,,2026-01-03,transcore logistics,False
TXN000029,ERP_EXPORT,SUP0001,Nexa Technologies Pvt Ltd,It Hardware,Logistics,116824.26,INR,CTR0001,ON_CONTRACT,REQ00874,2025-12-28,nexa technologies,False
TXN000030,ERP_EXPORT,SUP0008,Orion Office Supplies,Office Supplies,Marketing,3068.36,INR,CTR0003,ON_CONTRACT,REQ00070,2026-03-12,orion office supplies,False
TXN000032,ERP_EXPORT,SUP0005,Cloudspan Software,It Software & Licences,Finance,32905.03,INR,CTR0002,ON_CONTRACT,,2025-07-14,cloudspan software,False
TXN000033,ERP_EXPORT,SUP0016,Prime Facility Care,Facilities Maintenance,Human Resources,13903.1,INR,CTR0006,ON_CONTRACT,REQ00770,2025-05-08,prime facility care,False
TXN000035,ERP_EXPORT,SUP0014,Skyroute Travel,Travel,Facilities,87181.83,INR,CTR0005,ON_CONTRACT,,2025-10-07,skyroute travel,False
TXN000037,ERP_EXPORT,SUP0001,Nexa Technologies Pvt Ltd,It Hardware,Facilities,72215.13,INR,CTR0001,ON_CONTRACT,,2025-06-08,nexa technologies,False
TXN000038,ERP_EXPORT,SUP0014,Skyroute Travel,Travel,Marketing,16009.11,INR,CTR0005,ON_CONTRACT,REQ00620,2025-07-17,skyroute travel,False
TXN000041,ERP_EXPORT,SUP0019,Lumen Creative,Marketing Services,Marketing,37085.35,INR,CTR0007,ON_CONTRACT,REQ00855,2025-10-07,lumen creative,False
TXN000042,ERP_EXPORT,SUP0008,Orion Office Supplies,Office Supplies,Finance,13389.07,INR,CTR0003,ON_CONTRACT,,2025-04-21,orion office supplies,False
TXN000043,ERP_EXPORT,SUP0016,Prime Facility Care,Facilities Maintenance,Facilities,12063.31,INR,CTR0006,ON_CONTRACT,REQ00574,2025-10-26,prime facility care,False
TXN000047,ERP_EXPORT,SUP0014,Skyroute Travel,Travel,Operations,33560.31,INR,CTR0005,ON_CONTRACT,REQ00286,2025-05-06,skyroute travel,False
TXN000048,ERP_EXPORT,SUP0014,Skyroute Travel,Travel,Finance,50645.58,INR,CTR0005,ON_CONTRACT,,2025-05-30,skyroute travel,False
TXN000050,ERP_EXPORT,SUP0017,GreenEdge Services,Facilities Maintenance,Facilities,21091.27,INR,,OFF_CONTRACT,REQ00591,2025-07-07,greenedge services,False
TXN000051,ERP_EXPORT,SUP0014,Skyroute Travel,Travel,Operations,87505.94,INR,CTR0005,ON_CONTRACT,REQ00072,2026-03-07,skyroute travel,False
TXN000053,ERP_EXPORT,SUP0019,Lumen Creative,Marketing Services,Operations,151529.85,INR,CTR0007,ON_CONTRACT,REQ00389,2026-03-13,lumen creative,False
TXN000054,ERP_EXPORT,SUP0008,Orion Office Supplies,Office Supplies,It,22581.03,INR,CTR0003,ON_CONTRACT,REQ00216,2025-11-07,orion office supplies,False
TXN000055,ERP_EXPORT,SUP0016,Prime Facility Care,Facilities Maintenance,Operations,45874.0,INR,CTR0006,ON_CONTRACT,REQ00813,2025-06-26,prime facility care,False
TXN000058,ERP_EXPORT,SUP0011,Sterling Advisory,Professional Services,R&D,81156.4,INR,CTR0004,ON_CONTRACT,REQ00672,2026-03-19,sterling advisory,False
TXN000060,ERP_EXPORT,SUP0028,ORION OFFICE SUPPLIES,Office Supplies,Operations,9482.6,INR,,OFF_CONTRACT,,2025-06-02,orion office supplies,False
TXN000061,ERP_EXPORT,SUP0022,Transcore Logistics,Logistics & Freight,Finance,44260.22,INR,CTR0008,ON_CONTRACT,,2025-11-13,transcore logistics,False
TXN000062,ERP_EXPORT,SUP0021,Pulse Marketing Co,Marketing Services,Marketing,57988.86,INR,,OFF_CONTRACT,,2025-11-30,pulse marketing,False
TXN000063,ERP_EXPORT,SUP0022,Transcore Logistics,Logistics & Freight,Human Resources,80785.21,INR,CTR0008,ON_CONTRACT,,2025-12-23,transcore logistics,False
TXN000064,ERP_EXPORT,SUP0022,Transcore Logistics,Logistics & Freight,Facilities,41610.53,INR,CTR0008,ON_CONTRACT,,2025-07-30,transcore logistics,False
TXN000066,ERP_EXPORT,SUP0008,Orion Office Supplies,Office Supplies,R&D,14482.01,INR,CTR0003,ON_CONTRACT,REQ00478,2025-10-30,orion office supplies,False
TXN000067,ERP_EXPORT,SUP0001,Nexa Technologies Pvt Ltd,It Hardware,It,46843.25,INR,CTR0001,ON_CONTRACT,,2026-01-20,nexa technologies,False
TXN000069,ERP_EXPORT,SUP0011,Sterling Advisory,Professional Services,Logistics,55655.64,INR,CTR0004,ON_CONTRACT,REQ00345,2026-03-09,sterling advisory,False
TXN000071,ERP_EXPORT,SUP0001,Nexa Technologies Pvt Ltd,It Hardware,Logistics,144697.94,INR,CTR0001,ON_CONTRACT,REQ00267,2025-10-12,nexa technologies,False
